,ZIPCODE,RACE: Non-White alone: Total population -- (Estimate)_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_DENSITY,geometry,RACE: Non-White alone: Total population -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ad_score,ad_score_scaled
64,30105,0.2100953895071542,0.040783525866398794,0.02005692281935376,0.18102259293314069,0.17251346734988832,0.567155266579974,0.03226181479974423,,11.580381471389646,26.158038147138964,38.96457765667575,26.430517711171664,34.60490463215259,90.05449591280654,39.782016348773844,267.574931880109,0.4164420485175202
65,30106,0.6064477588931283,0.12802255468894697,0.0652563126376227,0.17468265300134958,0.15801922399476626,0.3040879027742043,0.020291133656815175,,94.6866485013624,93.73297002724796,95.2316076294278,25.204359673024523,27.6566757493188,29.427792915531334,9.400544959128066,375.3405994550409,0.594115004492363
66,30107,0.23178112530309106,0.0613574365864582,0.04091852937583974,0.16660016757770418,0.14586491494020548,0.4754302315645561,0.039663461538461536,,15.39509536784741,68.80108991825612,88.0108991825613,21.798365122615802,23.43324250681199,76.29427792915531,64.44141689373296,358.17438692098085,0.5658131176999099
67,30108,0.2580856027997908,0.0277034977002888,0.012193817520590438,0.2134842984021496,0.19566087583059802,0.40572882687155193,0.048870521205312364,,23.705722070844686,8.991825613079019,14.577656675749319,48.91008174386921,57.22070844686648,59.12806539509537,88.8283378746594,301.3623978201635,0.4721473495058401
68,30110,0.3311685905393637,0.03806278080217162,0.017584965102512916,0.1991420088924244,0.18640747054782322,0.41290185459975304,0.026910363601011084,,64.98637602179836,20.435967302452315,29.564032697547685,35.28610354223433,45.64032697547684,60.8991825613079,23.978201634877383,280.7901907356948,0.4382300089847259
69,30113,0.3162125755008039,0.042163972880726666,0.019356444624452067,0.1955981941309255,0.18176892568431546,0.4393375120325256,0.029258217184120222,,57.90190735694823,29.155313351498638,37.46594005449591,32.28882833787466,41.416893732970024,68.52861035422343,30.79019073569482,297.5476839237057,0.46585804132973935
70,30114,0.20887299279719818,0.06973967040840698,0.03985882228060399,0.15546340381235174,0.12481170124884591,0.46391039574613324,0.036851250778663,,11.444141689373296,79.56403269754769,86.92098092643052,18.66485013623978,18.392370572207085,74.38692098092643,53.950953678474114,343.32425068119886,0.5413297394429468
71,30115,0.1010348738304508,0.08530447531097442,0.03990145549627435,0.1214969339217147,0.06973199542741014,0.29769208896289107,0.01739621285985529,,2.316076294277929,87.87465940054496,87.05722070844686,11.989100817438691,6.948228882833788,27.6566757493188,5.040871934604905,228.88283378746593,0.3526504941599281
72,30116,0.207845488686212,0.043908221149775634,0.0159004318008636,0.17250084417359424,0.1967730464930216,0.293369098781632,0.02452486984883648,,11.307901907356948,34.19618528610354,24.795640326975477,24.250681198910083,59.40054495912806,26.021798365122617,17.438692098092645,197.41144414168937,0.30076370170709793
73,30117,0.2532089552238806,0.057357337407825684,0.027954560552713746,0.20040456769983686,0.210416593053249,0.2970998871043689,0.024025974025974027,,22.070844686648503,64.44141689373296,67.02997275204359,36.23978201634878,77.3841961852861,26.839237057220707,16.212534059945504,310.2179836512261,0.4867475292003593
74,30118,0.4663958212420197,0.08986064392119174,0.05466122056703508,0.3375609756097561,0.18804159445407279,0.7115681233933162,0.013043478260869565,,87.60217983651226,89.3732970027248,92.50681198910081,98.50136239782016,47.54768392370572,96.86648501362397,2.1798365122615806,514.5776566757493,0.8236747529200358
75,30120,0.31710419333285034,0.046464663825106556,0.01671851368073697,0.21208065926143826,0.19493887584224043,0.34971245229885406,0.04359412010589383,,58.17438692098093,39.3732970027248,27.247956403269754,47.13896457765667,55.99455040871935,41.55313351498638,76.02179836512262,345.50408719346046,0.5449236298292901
76,30121,0.2801456360118138,0.05286744663671784,0.022385754618315025,0.19181065927423557,0.19717818466004242,0.48195299221420024,0.04737721915402357,,36.78474114441417,55.72207084468665,47.68392370572207,30.517711171662125,60.08174386920981,77.9291553133515,85.55858310626704,394.27792915531336,0.6253369272237196
77,30122,0.5828655834564254,0.1386789731756562,0.05641765214883184,0.21379384839728877,0.1595119082622758,0.47501054003296156,0.02898950855880729,,93.59673024523161,95.50408719346049,92.91553133514986,49.182561307901906,28.61035422343324,76.02179836512262,29.291553133514988,465.1226158038147,0.7421383647798742
78,30124,0.41927226183945876,0.00946951396270171,0.005024640061841724,0.2496524881845983,0.2091606498194946,0.3414727134090992,0.0498288322556105,,83.7874659400545,0.6811989100817438,3.678474114441417,82.6975476839237,75.47683923705722,39.64577656675749,90.32697547683924,376.2942779291553,0.5956873315363881
79,30125,0.28759019540582664,0.0547192369002931,0.026414742633825268,0.21339873378048016,0.20151533048716694,0.41323512254532313,0.036292119098234404,,41.689373297002724,59.40054495912806,62.12534059945504,48.63760217983651,65.9400544959128,61.03542234332425,52.31607629427793,391.1444141689373,0.6201707097933512
80,30126,0.5723103088824272,0.15768035796577917,0.07933817954778576,0.13464027093256972,0.13318385650224215,0.3181696940599077,0.02025822483928475,,93.3242506811989,96.45776566757493,96.45776566757493,13.896457765667575,20.29972752043597,34.19618528610354,9.264305177111716,363.8964577656675,0.5752470799640609
81,30127,0.4356362945302512,0.07556991232118136,0.027531149053991694,0.09254485326667188,0.09975293390982087,0.25881123219680624,0.02678741055031347,,85.55858310626704,85.01362397820164,65.9400544959128,6.267029972752043,11.035422343324251,17.983651226158038,23.569482288828336,295.3678474114442,0.4622641509433963
82,30132,0.2301862329090052,0.032125551641251957,0.008355695735670046,0.1114487378873071,0.1270050616667855,0.21768547653178366,0.04336460813144751,,14.986376021798366,12.942779291553133,8.719346049046322,9.400544959128066,18.93732970027248,12.942779291553133,75.34059945504087,153.26975476839237,0.2279874213836478
83,30134,0.4240658345473875,0.05972169883738782,0.02235900012561236,0.16869807935136572,0.18913094585063867,0.35721914997707555,0.021022853339250056,,84.60490463215258,67.71117166212534,47.54768392370572,23.43324250681199,49.31880108991825,43.596730245231605,10.626702997275205,326.8392370572207,0.5141509433962264
84,30135,0.45382768547163727,0.06972969518819094,0.02839798070164228,0.1110257026183041,0.10809238043280596,0.15362860007606402,0.026614119593246728,,87.32970027247957,79.29155313351498,68.52861035422343,9.264305177111716,13.215258855585832,7.76566757493188,23.160762942779293,288.55585831062666,0.4510332434860736
85,30137,0.13771460217832748,0.05433300876338851,0.013437195715676729,0.1724137931034483,0.1970260223048327,1.460489108480159,0.04552590266875981,,4.4959128065395095,58.71934604904632,18.256130790190735,23.841961852861036,59.67302452316076,99.86376021798365,80.24523160762942,345.09536784741147,0.5442497753818508
86,30139,0.20438480891338207,0.06538591169531513,0.0319065273564768,0.21503373603994694,0.17582915067414626,0.6972748912315403,0.03868943882886023,,10.490463215258856,74.52316076294278,76.29427792915531,50.817438692098094,37.05722070844686,96.18528610354224,59.536784741144416,404.90463215258853,0.6428571428571428
87,30141,0.33702471482889734,0.04868157629061789,0.00920586574493934,0.10568212574230629,0.14477112020841088,0.30639959815968787,0.033614480083728374,,67.43869209809264,44.9591280653951,10.217983651226158,8.583106267029972,23.024523160762943,30.517711171662125,42.643051771117165,227.38419618528613,0.3501796945193172
88,30143,0.18887766990291263,0.04966324875608214,0.02429557137751876,0.18734915312159595,0.1556458511548332,0.5934822875144946,0.03631001398012142,,8.85558583106267,48.09264305177112,54.76839237057221,28.337874659400544,26.56675749318801,93.18801089918256,52.45231607629428,312.2615803814714,0.49011680143755615
89,30144,0.31581789101578017,0.07596992153443766,0.02573016564952049,0.09188545410470178,0.0610878190157292,0.2961819619121078,0.0191220632397103,,57.62942779291553,85.14986376021798,59.94550408719346,5.994550408719346,5.177111716621253,26.56675749318801,6.8119891008174385,247.275204359673,0.382973944294699
90,30145,0.29203805791027326,0.036363715820248485,0.01552264374396378,0.2136039761668491,0.19379356820115115,0.34614084967812614,0.03686034329921831,,44.822888283378745,18.52861035422343,23.160762942779293,49.04632152588556,53.950953678474114,41.00817438692098,54.08719346049046,284.6049046321526,0.44451931716082665
91,30147,0.23938535717629436,0.04194079966298678,0.017296707926005774,0.2019255728343205,0.18556544454907203,0.36822340643263773,0.03225957706194026,,17.166212534059945,27.929155313351497,28.61035422343324,37.19346049046322,43.73297002724796,46.18528610354223,39.64577656675749,240.4632152588556,0.3717430368373765
92,30148,0.2154157240053369,0.06380346567229656,0.030603202456679097,0.2012733954362875,0.16553470703349832,0.6739624166379085,0.036114031290581904,,12.806539509536785,73.02452316076294,73.97820163487738,36.64850136239782,31.33514986376022,95.64032697547684,51.08991825613079,374.5231607629428,0.5927672955974842
93,30149,0.30459726443769,0.07360547465584467,0.04030397071695711,0.19422382671480146,0.16244977739168204,0.26925536503026426,0.013169446883230905,,52.58855585831063,83.2425068119891,87.60217983651226,31.743869209809265,29.97275204359673,19.891008174386922,2.5885558583106265,307.6294277929155,0.48247978436657674
94,30152,0.24096542726679712,0.06779317048161243,0.023573267252704998,0.06508728179551122,0.051853156087683774,0.25707538594981655,0.02928603569821509,,18.11989100817439,77.24795640326975,52.45231607629428,1.4986376021798364,3.1335149863760217,17.57493188010899,30.92643051771117,200.9536784741144,0.3066037735849056
95,30153,0.3005861337910899,0.053582266634819076,0.024754975859787066,0.2070725835790973,0.1914226491724624,0.49078092229773784,0.039329833230389126,,50.68119891008175,57.62942779291553,56.403269754768395,41.961852861035425,52.17983651226158,79.56403269754769,61.85286103542234,400.2724795640327,0.6352201257861635
96,30157,0.24915518460063713,0.03566400265021326,0.008923764959211562,0.11611346516007533,0.11876256226514026,0.29714571266517525,0.043221566224796705,,20.16348773841962,17.302452316076295,9.400544959128066,10.626702997275205,16.757493188010898,26.975476839237057,74.79564032697547,176.0217983651226,0.2654986522911051
97,30161,0.3808308172473454,0.06100736117419047,0.027960770382628168,0.26504820598806667,0.20674345140524755,0.27180833459253795,0.027108827243827027,,76.97547683923706,68.52861035422343,67.16621253405995,88.5558583106267,72.20708446866485,20.572207084468666,24.38692098092643,418.39237057220714,0.6650943396226415
98,30164,0.22860623286975942,0.010693418586704884,0.00011024142872891633,0.16505553270259152,0.20043236565781347,0.876554644085737,0.0182546749777382,,14.713896457765667,0.8174386920980926,0.1362397820163488,21.38964577656676,64.85013623978202,99.04632152588556,6.267029972752043,207.2207084468665,0.3169362084456424
99,30165,0.2835974084290205,0.128901235256991,0.0632613017212879,0.21540329274184558,0.1638601445762819,0.3074507286500268,0.029741772695549472,,39.64577656675749,93.8692098092643,94.95912806539509,51.08991825613079,30.517711171662125,30.653950953678475,32.561307901907355,373.2970027247956,0.5907457322551661
100,30168,0.667591694807583,0.20291671207003015,0.1008136282735825,0.22854075453340714,0.23269274248247795,0.5539379015813166,0.027767283717415943,,95.77656675749319,97.95640326975477,97.82016348773843,66.34877384196186,92.09809264305177,88.96457765667574,26.294277929155314,565.258855585831,0.9072327044025156
101,30170,0.26323835407023655,0.027074304803178042,0.011748374864572048,0.21688222985938702,0.19905628390596744,0.42568157186712835,0.05062863893342334,,26.430517711171664,8.719346049046322,13.623978201634877,52.997275204359674,61.98910081743869,63.76021798365122,92.23433242506812,319.7547683923706,0.5024707996406109
102,30171,0.0979530010729388,0.05329555420630102,0.02529852256628213,0.15554572644172038,0.14798206278026907,0.5305633478229773,0.04245528093223484,,2.043596730245232,56.94822888283379,58.583106267029976,18.80108991825613,23.978201634877383,86.37602179836512,72.88828337874659,319.61852861035425,0.5022461814914645
103,30173,0.2110874990733648,0.047075904827929,0.019044878418856524,0.1875779029765169,0.17883731468893635,0.3929320881288152,0.029121397033288685,,11.852861035422343,41.689373297002724,35.83106267029973,28.61035422343324,39.509536784741144,54.49591280653951,29.97275204359673,241.96185286103542,0.3742138364779874
104,30175,0.09546559961365322,0.04141638256038386,0.019337265725057274,0.16696317381248887,0.13427293064876958,0.4448450332420806,0.0311044776119403,,1.9073569482288828,27.247956403269754,36.920980926430516,22.615803814713896,20.708446866485012,69.89100817438693,36.10354223433242,215.3950953678474,0.33041329739442943
105,30176,0.29453151174477904,0.045427963849016484,0.021085858585858586,0.21395034345042876,0.19271168637549554,0.4165591071292992,0.029161058770749215,,45.50408719346049,36.64850136239782,41.961852861035425,49.59128065395095,53.13351498637602,61.85286103542234,30.108991825613078,318.80108991825614,0.5008984725965857
106,30177,0.06623641304347826,0.006611865618298785,0.0026804860614724805,0.07778532608695653,0.1444285031085605,0.0,0.012978986402966625,,1.2261580381471389,0.5449591280653951,1.9073569482288828,3.2697547683923704,22.888283378746593,2.997275204359673,2.043596730245232,34.87738419618529,0.032794249775381853
107,30178,0.23213047910295617,0.039153786818272716,0.01834128503271148,0.1831928049465992,0.1720781661029688,0.4451248915035201,0.03133319680524268,,15.66757493188011,22.47956403269755,33.514986376021795,26.839237057220707,34.059945504087196,70.02724795640327,37.05722070844686,239.6457765667575,0.37039532794249774
108,30179,0.32041814378725536,0.03697638654888808,0.017357119988243137,0.19145519756291549,0.18521794749663179,0.40429793645819473,0.031491600890507995,,59.94550408719346,19.346049046321525,29.019073569482288,30.108991825613078,43.596730245231605,58.310626702997276,37.60217983651226,277.9291553133515,0.43351302785265045
109,30180,0.2514818425269197,0.027977694104189505,0.007530622944568896,0.15612161979143155,0.15834973065384988,0.1846611984195047,0.029346132794408657,,20.844686648501362,9.128065395095367,7.084468664850136,19.618528610354222,28.065395095367847,10.626702997275205,31.19891008174387,126.56675749318799,0.18396226415094336
110,30182,0.30470207363011637,0.049288288521869894,0.024670071819336774,0.2288555392874573,0.20726384364820846,0.38047735100045893,0.02595361941915908,,52.724795640326974,46.59400544959128,56.130790190735695,66.7574931880109,72.88828337874659,50.54495912806539,21.25340599455041,366.89373297002726,0.580188679245283
111,30183,0.14090121793638138,0.021241064104066565,0.008056955349818352,0.20788227334235454,0.14760884026905166,0.7623640622385812,0.03628140703517588,,5.040871934604905,4.768392370572207,8.038147138964577,43.18801089918256,23.705722070844686,97.68392370572207,52.043596730245234,234.46866485013624,0.3618598382749326
112,30184,0.2658716402043033,0.05281431611433976,0.024739599537065844,0.16805137754858426,0.156860184157252,0.3264039949741241,0.045300058263740534,,28.337874659400544,55.5858310626703,56.26702997275204,23.024523160762943,26.975476839237057,36.10354223433242,79.56403269754769,305.858310626703,0.47955974842767285
113,30185,0.18147509667800402,0.046983184965380814,0.023095944609297724,0.10266196434610368,0.12827753126260588,0.2533435790475145,0.01651440618411806,,8.038147138964577,41.416893732970024,50.2724795640327,7.901907356948229,19.07356948228883,16.893732970027248,4.087193460490464,147.68392370572207,0.2187780772686433
114,30187,0.29952359492692976,0.056241894751211524,0.0175755921097536,0.11000552791597568,0.093292284728053,0.16375022620464255,0.02258604206500956,,49.59128065395095,62.39782016348774,29.427792915531334,9.128065395095367,10.08174386920981,8.583106267029972,13.623978201634877,182.83378746594008,0.2767295597484277
115,30188,0.14548748200102188,0.06926058437686344,0.02900019876764063,0.08692455867710146,0.05730666527043301,0.18935111620516293,0.025731854030209864,,5.313351498637602,78.7465940054496,70.43596730245231,4.768392370572207,4.087193460490464,10.899182561307901,20.16348773841962,194.4141689373297,0.295822102425876
116,30189,0.1517045794971141,0.08651869256912684,0.040846725129022786,0.09440432484770242,0.07344188658057271,0.23663814131602984,0.03150849751842382,,5.449591280653951,88.14713896457765,87.87465940054496,6.948228882833788,7.629427792915531,14.577656675749319,37.73841961852861,248.36512261580378,0.3847708894878706
117,30204,0.27673014887974284,0.05430962005602832,0.025923179777686087,0.2134821564160972,0.19203826820171882,0.5515179546700759,0.045200014206395245,,35.42234332425068,58.583106267029976,61.03542234332425,48.77384196185286,52.58855585831063,88.8283378746594,79.29155313351498,424.5231607629428,0.6752021563342318
118,30205,0.06366630076838639,0.01310272536687631,0.001946690625935909,0.0698865715331138,0.03924024212064287,0.4315814616086738,0.05995864920744314,,1.0899182561307903,1.2261580381471389,1.2261580381471389,2.5885558583106265,1.9073569482288828,65.9400544959128,98.91008174386921,172.8882833787466,0.26033243486073676
119,30206,0.2824430720909998,0.05370864860208814,0.02553733582979341,0.20468848608092,0.19579270814867342,0.4243842702198225,0.03237314307012406,,38.828337874659404,57.76566757493188,59.12806539509537,39.3732970027248,57.62942779291553,63.48773841961853,39.91825613079019,356.13079019073575,0.5624438454627134
120,30213,0.5323950062183105,0.05457590004508276,0.025684291878662974,0.18776305157921394,0.19209989390353382,0.40140400893116196,0.03145829946350187,,91.68937329700273,59.264305177111716,59.536784741144416,28.74659400544959,52.724795640326974,57.22070844686648,37.46594005449591,386.6485013623978,0.6127583108715183
121,30214,0.38690141311182447,0.06604557733601164,0.021230172473505577,0.08557355151110368,0.06690140845070422,0.30041747854653145,0.023385490753911806,,77.79291553133515,75.20435967302453,42.77929155313352,4.087193460490464,6.539509536784741,28.474114441416894,15.66757493188011,250.5449591280654,0.3883647798742138
122,30215,0.34224925071443507,0.0373256618477113,0.010378354757656312,0.06566670187669449,0.05825437409134206,0.45071236000554116,0.03292031098153547,,68.11989100817439,19.618528610354222,11.989100817438691,1.6348773841961852,4.223433242506812,71.2534059945504,41.00817438692098,217.8474114441417,0.3344564240790656
123,30216,0.2646184967444213,0.018960863697705804,0.006005398110661269,0.20559403999477194,0.22749391727493917,0.7687186652420481,0.008072407045009784,,27.247956403269754,3.1335149863760217,4.9046321525885554,40.463215258855584,88.96457765667574,97.95640326975477,0.8174386920980926,263.48773841961855,0.4097035040431267
124,30217,0.2951572263126724,0.05779745631760371,0.027784381314632116,0.22428584383785255,0.19585295795897445,0.5946715968558943,0.0464826125433417,,46.049046321525886,64.98637602179836,66.4850136239782,63.079019073569484,57.90190735694823,93.46049046321527,82.97002724795641,474.93188010899183,0.7583108715184186
125,30218,0.355713029534992,0.04371494100417254,0.021774572383873553,0.20557900924490996,0.19286138319976254,0.4287525792875258,0.030361494719740048,,71.66212534059946,33.2425068119891,45.23160762942779,40.32697547683924,53.26975476839237,64.98637602179836,34.19618528610354,342.9155313351499,0.5406558849955077
126,30220,0.2211392405063291,0.03463473267150425,0.012776565908382673,0.15579679416504114,0.13773135006245033,0.4241194477257427,0.03881176294969398,,13.760217983651225,16.076294277929154,17.029972752043598,19.07356948228883,21.11716621253406,63.35149863760218,60.35422343324251,210.76294277929156,0.3227762803234501
127,30222,0.3218816328545338,0.07763477062152883,0.04490807629601156,0.2225705727051178,0.19161532371872095,0.4011416856510413,0.04858918203117042,,61.30790190735695,85.69482288828338,90.05449591280654,61.58038147138964,52.45231607629428,57.084468664850135,88.28337874659401,496.45776566757496,0.793800539083558
128,30223,0.3702309158516389,0.03378106786360287,0.014721645340657868,0.235723274447648,0.21724709784411278,0.3350245840036461,0.024953524953524955,,74.79564032697547,15.66757493188011,21.525885558583106,73.84196185286103,84.33242506811989,37.60217983651226,18.52861035422343,326.2942779291553,0.5132524707996405
129,30224,0.2469938962360122,0.05509469737777682,0.026663937428626834,0.20547736181631632,0.17798511701885936,0.571374998864238,0.03581521312504906,,19.891008174386922,60.217983651226156,62.80653950953678,40.19073569482289,38.01089918256131,90.73569482288828,49.182561307901906,361.0354223433242,0.5705300988319855
130,30228,0.556134162047147,0.06223140864548172,0.02403009710181564,0.1371081554975837,0.14817796610169492,0.4517591833859228,0.023237627080773097,,92.77929155313352,70.57220708446866,53.678474114441414,14.713896457765667,24.114441416893733,71.66212534059946,14.986376021798366,342.5068119891008,0.5399820305480681
131,30230,0.24208391894420342,0.054411090583283556,0.02382308408229035,0.2140940846425864,0.1818092813785001,0.5020412932267329,0.04276095403993032,,18.80108991825613,59.12806539509537,53.13351498637602,49.7275204359673,41.55313351498638,81.06267029972751,73.56948228882834,376.97547683923705,0.5968104222821203
132,30233,0.24375124725603672,0.055049591831308003,0.024842449543967877,0.2023712688631054,0.17484385717895953,0.6494452046644456,0.031150808297039936,,19.346049046321525,60.08174386920981,56.67574931880109,37.60217983651226,36.51226158038147,94.55040871934605,36.23978201634878,341.008174386921,0.5375112309074572
133,30234,0.30651143138819775,0.03872855301001686,0.009273033819299812,0.16363731876444632,0.11568773234200744,0.22217675059771252,0.03271898943880721,,53.678474114441414,21.11716621253406,10.626702997275205,20.980926430517712,16.076294277929154,13.35149863760218,40.32697547683924,176.15803814713897,0.26572327044025157
134,30236,0.7542851510521906,0.12053157844296074,0.05416946192590699,0.23948525752358898,0.24256089239623818,0.5754983414695206,0.02203856749311295,,96.86648501362397,93.46049046321527,92.37057220708446,77.24795640326975,94.6866485013624,91.00817438692098,12.806539509536785,558.4468664850137,0.8960017969451932
135,30238,0.7881863294381303,0.08363730213351686,0.02553337921541638,0.2580128469756766,0.2491976975192298,0.5220114587043042,0.030039327252949544,,97.41144414168937,87.46594005449592,58.99182561307902,85.96730245231608,96.04904632152588,84.33242506811989,33.10626702997275,543.3242506811989,0.871069182389937
