ZIPCODE,RACE: Total: Total population -- (Estimate),POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Total: Population for whom poverty status is determined -- (Estimate),RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Total: Households -- (Estimate),PRIVATE HEALTH INSURANCE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY AGE: Total: Civilian noninstitutionalized population for whom poverty status is determined -- (Estimate),RACE: Non White alone: Total population -- (Estimate),RACE: Total: Total population -- (Estimate)_PERCENTILE,POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Total: Population for whom poverty status is determined -- (Estimate)_PERCENTILE,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Total: Households -- (Estimate)_PERCENTILE,PRIVATE HEALTH INSURANCE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY AGE: Total: Civilian noninstitutionalized population for whom poverty status is determined -- (Estimate)_PERCENTILE,RACE: Non White alone: Total population -- (Estimate)_PERCENTILE
30901,359080.0,341182.0,133433.0,339925.0,123605.0,97.27520435967303,96.86648501362397,97.54768392370572,96.86648501362397,97.54768392370572
30903,17357.0,17357.0,6563.0,17088.0,2957.0,7.901907356948229,8.174386920980927,8.038147138964577,8.446866485013624,5.040871934604905
30904,286454.0,273847.0,107250.0,271356.0,106284.0,90.32697547683924,90.46321525885558,92.23433242506812,90.32697547683924,95.50408719346049
30905,21765.0,17641.0,6947.0,17022.0,12756.0,9.809264305177111,8.583106267029972,8.85558583106267,7.901907356948229,20.572207084468666
30906,288551.0,281556.0,101507.0,280095.0,149683.0,90.73569482288828,91.68937329700273,89.9182561307902,91.68937329700273,99.31880108991825
30907,181504.0,177322.0,65615.0,174855.0,54249.0,75.74931880108991,76.15803814713897,75.06811989100818,76.02179836512262,73.16076294277929
30909,229219.0,224228.0,87576.0,220311.0,97359.0,83.37874659400545,83.92370572207085,85.01362397820164,83.5149863760218,93.3242506811989
30912,41231.0,40413.0,16815.0,40374.0,20900.0,16.893732970027248,17.166212534059945,21.11716621253406,17.302452316076295,31.19891008174387
31001,207364.0,200625.0,76187.0,200583.0,58554.0,79.97275204359673,79.97275204359673,80.38147138964578,80.24523160762942,75.06811989100818
31002,265847.0,245759.0,93318.0,245603.0,74401.0,88.0108991825613,87.19346049046321,87.19346049046321,87.32970027247957,83.5149863760218
31003,50157.0,49195.0,19080.0,49179.0,16490.0,22.888283378746593,23.29700272479564,23.705722070844686,23.43324250681199,25.068119891008173
31005,26652.0,26421.0,9185.0,25965.0,7706.0,12.397820163487738,12.534059945504087,11.444141689373296,12.397820163487738,14.713896457765667
31006,119728.0,109028.0,42761.0,108897.0,42761.0,59.80926430517711,57.76566757493188,59.80926430517711,57.90190735694823,60.217983651226156
31007,190135.0,184574.0,69121.0,183526.0,48654.0,77.3841961852861,77.9291553133515,77.3841961852861,77.9291553133515,67.43869209809264
31008,86495.0,86076.0,32746.0,85613.0,24707.0,44.822888283378745,47.13896457765667,47.68392370572207,47.002724795640326,39.782016348773844
31009,7117.0,6947.0,2723.0,6947.0,1446.0,2.7247956403269753,2.997275204359673,3.4059945504087192,2.997275204359673,2.7247956403269753
31011,179403.0,174318.0,67289.0,174251.0,53143.0,75.47683923705722,75.74931880108991,76.29427792915531,75.88555858310627,72.0708446866485
31012,163416.0,157570.0,59299.0,157544.0,43315.0,71.66212534059946,71.66212534059946,71.66212534059946,71.7983651226158,61.58038147138964
31014,191407.0,182254.0,69382.0,182200.0,54359.0,77.52043596730245,77.3841961852861,77.52043596730245,77.52043596730245,73.29700272479565
31015,386234.0,368863.0,138376.0,366861.0,113786.0,97.95640326975477,97.82016348773843,97.82016348773843,97.82016348773843,96.32152588555859
31016,126688.0,124407.0,47150.0,123806.0,35948.0,61.85286103542234,62.67029972752044,63.76021798365122,62.53405994550409,52.86103542234333
31017,64729.0,63594.0,24159.0,63576.0,21466.0,31.607629427792915,33.2425068119891,34.46866485013624,33.2425068119891,32.01634877384196
31018,93885.0,89079.0,34664.0,89003.0,41200.0,49.31880108991825,49.182561307901906,50.817438692098094,49.31880108991825,57.90190735694823
31019,39573.0,38182.0,14937.0,38177.0,14852.0,16.4850136239782,16.4850136239782,17.438692098092645,16.893732970027248,23.29700272479564
31020,14504.0,13996.0,5016.0,13994.0,7962.0,6.130790190735695,5.722070844686648,5.994550408719346,5.722070844686648,15.122615803814714
31021,242291.0,227864.0,89053.0,227711.0,98278.0,85.55858310626704,85.14986376021798,85.69482288828338,85.28610354223433,93.73297002724796
31022,54231.0,48904.0,18864.0,48899.0,20499.0,25.749318801089917,22.888283378746593,23.29700272479564,23.024523160762943,30.381471389645778
31023,433997.0,415162.0,159049.0,414968.0,130417.0,99.04632152588556,99.04632152588556,99.1825613079019,99.04632152588556,98.22888283378747
31024,167044.0,162305.0,62289.0,162217.0,36287.0,72.6158038147139,73.433242506812,73.29700272479565,73.433242506812,53.26975476839237
31025,4203.0,4194.0,1442.0,4194.0,1052.0,0.6811989100817438,1.2261580381471389,1.2261580381471389,1.2261580381471389,1.4986376021798364
31027,73262.0,65689.0,25360.0,65601.0,22891.0,37.32970027247956,34.46866485013624,35.55858310626703,34.60490463215259,34.87738419618529
31028,41197.0,40748.0,15623.0,40461.0,12639.0,16.757493188010898,17.847411444141688,19.20980926430518,17.438692098092645,19.754768392370572
31029,47709.0,46041.0,17597.0,46032.0,8507.0,20.980926430517712,21.525885558583106,22.3433242506812,21.525885558583106,15.803814713896458
31030,89748.0,86216.0,32227.0,85983.0,31879.0,46.86648501362398,47.275204359673026,46.73024523160763,47.41144414168937,49.59128065395095
31031,218770.0,213294.0,80573.0,212980.0,61544.0,81.06267029972751,82.15258855585832,82.01634877384195,82.28882833787466,76.02179836512262
31032,76351.0,75921.0,27464.0,75549.0,16315.0,38.828337874659404,40.463215258855584,39.782016348773844,40.463215258855584,24.659400544959126
31033,56338.0,55057.0,20114.0,54729.0,18338.0,26.839237057220707,27.247956403269754,27.111716621253407,27.247956403269754,27.111716621253407
31035,48541.0,46159.0,17859.0,46098.0,18628.0,21.525885558583106,21.662125340599456,23.024523160762943,21.662125340599456,27.52043596730245
31036,202119.0,186331.0,71905.0,185933.0,74791.0,79.56403269754769,78.2016348773842,78.88283378746594,78.2016348773842,83.7874659400545
31037,109525.0,97910.0,37849.0,97828.0,35540.0,56.130790190735695,52.31607629427793,54.904632152588555,52.45231607629428,52.724795640326974
31038,70830.0,65066.0,24588.0,64744.0,24459.0,35.967302452316076,33.787465940054496,35.013623978201636,34.059945504087196,39.3732970027248
31039,53539.0,50412.0,20012.0,50340.0,22118.0,24.795640326975477,24.52316076294278,26.56675749318801,24.52316076294278,33.37874659400545
31041,28595.0,28032.0,11697.0,27982.0,7526.0,13.487738419618529,13.35149863760218,13.760217983651225,13.35149863760218,14.168937329700272
31042,130757.0,128512.0,49010.0,128496.0,39162.0,63.76021798365122,64.98637602179836,65.39509536784742,65.12261580381471,55.99455040871935
31044,139120.0,136771.0,51897.0,136753.0,42887.0,65.80381471389646,66.4850136239782,67.57493188010899,66.4850136239782,60.490463215258856
31045,46022.0,40494.0,15479.0,40478.0,18184.0,20.572207084468666,17.438692098092645,18.93732970027248,17.57493188010899,26.56675749318801
31046,25057.0,24790.0,9096.0,24746.0,7600.0,11.580381471389646,12.125340599455042,11.307901907356948,12.125340599455042,14.44141689373297
31047,39667.0,38704.0,13261.0,38153.0,11326.0,16.62125340599455,16.757493188010898,14.577656675749319,16.757493188010898,18.52861035422343
31049,167545.0,158724.0,59914.0,158647.0,48749.0,72.88828337874659,71.93460490463215,72.20708446866485,72.20708446866485,67.57493188010899
31050,9161.0,8957.0,3438.0,8939.0,2427.0,3.678474114441417,3.9509536784741144,3.9509536784741144,3.9509536784741144,4.359673024523161
31051,84517.0,82604.0,31808.0,82063.0,23340.0,43.596730245231605,44.00544959128065,45.776566757493185,43.73297002724796,36.10354223433242
31052,20987.0,19830.0,7338.0,19802.0,5769.0,9.264305177111716,9.400544959128066,9.128065395095367,9.400544959128066,10.626702997275205
31054,221926.0,216779.0,83078.0,216735.0,63432.0,81.88010899182561,82.6975476839237,83.10626702997276,82.83378746594005,77.24795640326975
31055,192918.0,177884.0,68310.0,177497.0,70249.0,77.79291553133515,76.29427792915531,76.83923705722071,76.29427792915531,80.65395095367847
31057,78630.0,76882.0,29711.0,76861.0,24860.0,40.59945504087194,41.14441416893733,41.82561307901907,41.28065395095368,40.05449591280654
31058,57430.0,54270.0,21468.0,54188.0,22416.0,27.79291553133515,26.70299727520436,28.474114441416894,26.70299727520436,33.65122615803815
31060,262193.0,245538.0,94355.0,245086.0,97199.0,87.46594005449592,87.05722070844686,87.46594005449592,87.19346049046321,93.18801089918256
31061,624080.0,603192.0,226610.0,601791.0,189211.0,99.86376021798365,99.86376021798365,99.86376021798365,99.86376021798365,99.86376021798365
31062,14151.0,13159.0,4610.0,13149.0,6878.0,5.5858310626703,5.177111716621253,5.040871934604905,5.177111716621253,12.942779291553133
31063,268765.0,261456.0,98832.0,260387.0,73514.0,88.69209809264305,89.23705722070845,89.23705722070845,89.23705722070845,82.6975476839237
31064,165196.0,157086.0,58461.0,156742.0,43144.0,71.93460490463215,71.52588555858311,71.11716621253406,71.52588555858311,60.8991825613079
31065,36838.0,32623.0,12445.0,32618.0,11408.0,14.986376021798366,14.44141689373297,14.44141689373297,14.44141689373297,18.66485013623978
31066,19970.0,19732.0,7567.0,19705.0,5276.0,8.583106267029972,9.264305177111716,9.536784741144414,9.264305177111716,9.945504087193461
31067,17393.0,16281.0,6419.0,16281.0,9091.0,8.038147138964577,6.948228882833788,7.356948228882834,6.948228882833788,16.348773841961854
31068,54915.0,50192.0,20906.0,50127.0,15543.0,26.430517711171664,23.841961852861036,27.52043596730245,23.841961852861036,23.978201634877383
31069,47840.0,46735.0,17213.0,46545.0,15283.0,21.25340599455041,21.798365122615802,21.934604904632153,21.798365122615802,23.841961852861036
31070,263775.0,254698.0,95199.0,253555.0,77162.0,87.60217983651226,88.41961852861036,88.14713896457765,88.41961852861036,85.14986376021798
31071,134139.0,129729.0,49942.0,129657.0,44790.0,64.44141689373296,65.12261580381471,65.66757493188011,65.25885558583106,63.21525885558583
31072,278681.0,268657.0,101494.0,267979.0,78154.0,89.64577656675749,89.78201634877384,89.78201634877384,90.05449591280654,85.55858310626704
31075,7117.0,6947.0,2723.0,6947.0,1446.0,2.7247956403269753,2.997275204359673,3.4059945504087192,2.997275204359673,2.7247956403269753
31076,226511.0,210169.0,82160.0,209721.0,81265.0,83.10626702997276,81.47138964577657,82.83378746594005,81.33514986376022,87.05722070844686
31077,109386.0,103907.0,39606.0,103598.0,45545.0,55.99455040871935,55.44959128065395,57.356948228882835,55.3133514986376,64.03269754768392
31078,23747.0,23517.0,8239.0,23483.0,6141.0,10.626702997275205,11.035422343324251,10.490463215258856,11.307901907356948,11.444141689373296
31079,302526.0,296096.0,113008.0,296052.0,86104.0,93.05177111716621,93.3242506811989,93.46049046321527,93.3242506811989,88.69209809264305
31081,53539.0,50412.0,20012.0,50340.0,22118.0,24.795640326975477,24.52316076294278,26.56675749318801,24.52316076294278,33.37874659400545
31082,336624.0,316358.0,121157.0,315644.0,118366.0,95.91280653950953,95.64032697547684,95.64032697547684,95.64032697547684,96.73024523160763
31083,71448.0,61054.0,23708.0,60995.0,23157.0,36.64850136239782,31.33514986376022,33.65122615803815,31.607629427792915,35.42234332425068
31084,91169.0,88267.0,34068.0,88239.0,24270.0,48.36512261580381,48.77384196185286,50.13623978201635,48.91008174386921,38.96457765667575
31085,108494.0,106058.0,39062.0,105992.0,24028.0,55.3133514986376,56.130790190735695,56.403269754768395,56.26702997275204,37.46594005449591
31087,180554.0,167318.0,62875.0,166752.0,52576.0,75.61307901907357,74.11444141689373,73.84196185286103,74.11444141689373,71.7983651226158
31088,110162.0,109112.0,41935.0,107867.0,36791.0,56.26702997275204,57.90190735694823,58.99182561307902,57.49318801089918,53.950953678474114
31089,210642.0,201119.0,78358.0,200958.0,74107.0,80.24523160762942,80.24523160762942,80.92643051771117,80.51771117166213,83.10626702997276
31090,130757.0,128512.0,49010.0,128496.0,39162.0,63.76021798365122,64.98637602179836,65.39509536784742,65.12261580381471,55.99455040871935
31091,237000.0,226700.0,84845.0,226026.0,76992.0,84.46866485013624,84.87738419618529,83.92370572207085,84.87738419618529,85.01362397820164
31092,348030.0,336826.0,125128.0,335183.0,96767.0,96.32152588555859,96.32152588555859,96.32152588555859,96.45776566757493,93.05177111716621
31093,114414.0,111773.0,43013.0,111107.0,38191.0,57.76566757493188,58.583106267029976,60.08174386920981,58.310626702997276,54.904632152588555
31094,165072.0,151948.0,59566.0,151802.0,65333.0,71.7983651226158,70.43596730245231,71.7983651226158,70.43596730245231,78.33787465940054
31096,296917.0,285856.0,109034.0,285741.0,84962.0,92.50681198910081,92.77929155313352,92.64305177111717,92.77929155313352,88.28337874659401
31097,176274.0,172220.0,64911.0,171616.0,46754.0,74.65940054495913,75.20435967302453,74.93188010899182,75.06811989100818,65.25885558583106
31098,24477.0,23699.0,9540.0,23369.0,7728.0,11.1716621253406,11.307901907356948,12.26158038147139,11.1716621253406,14.850136239782016
31201,264375.0,246314.0,92935.0,244665.0,86715.0,87.73841961852861,87.32970027247957,86.92098092643052,87.05722070844686,88.8283378746594
31204,341921.0,327560.0,123966.0,326265.0,122382.0,96.18528610354224,96.04904632152588,96.18528610354224,96.04904632152588,97.41144414168937
31206,65432.0,63499.0,21988.0,63465.0,41622.0,32.01634877384196,33.10626702997275,29.70027247956403,33.10626702997275,58.583106267029976
31207,56702.0,51028.0,19399.0,50750.0,19116.0,27.247956403269754,24.795640326975477,24.795640326975477,24.795640326975477,28.337874659400544
31210,57119.0,56226.0,22134.0,56187.0,24973.0,27.52043596730245,27.79291553133515,30.108991825613078,27.929155313351497,40.19073569482289
31211,86694.0,84866.0,32284.0,84493.0,35993.0,45.095367847411445,45.776566757493185,46.86648501362398,45.23160762942779,52.997275204359674
31213,21765.0,17641.0,6947.0,17022.0,12756.0,9.809264305177111,8.583106267029972,8.85558583106267,7.901907356948229,20.572207084468666
31216,28305.0,27058.0,10036.0,27048.0,8711.0,13.079019073569482,12.942779291553133,12.806539509536785,13.079019073569482,15.940054495912806
31217,58343.0,56322.0,21388.0,55987.0,26187.0,28.474114441416894,28.065395095367847,28.337874659400544,27.6566757493188,42.643051771117165
31220,19893.0,19689.0,7591.0,19680.0,6994.0,8.446866485013624,9.128065395095367,9.673024523160763,9.128065395095367,13.215258855585832
31301,221821.0,217072.0,81985.0,215423.0,70841.0,81.74386920980926,82.83378746594005,82.56130790190736,82.6975476839237,81.19891008174388
31302,70548.0,65800.0,21920.0,63872.0,18215.0,35.55858310626703,34.60490463215259,29.564032697547685,33.65122615803815,26.839237057220707
31303,42547.0,42341.0,15031.0,42269.0,8037.0,17.983651226158038,18.52861035422343,17.847411444141688,18.52861035422343,15.53133514986376
31304,17123.0,16568.0,6535.0,16568.0,6050.0,7.493188010899183,7.356948228882834,7.901907356948229,7.356948228882834,11.307901907356948
31305,36483.0,35524.0,13966.0,35512.0,13352.0,14.850136239782016,14.850136239782016,16.212534059945504,14.850136239782016,22.20708446866485
31307,14214.0,14088.0,4922.0,14070.0,1732.0,5.994550408719346,6.130790190735695,5.722070844686648,6.130790190735695,3.2697547683923704
31308,17180.0,17051.0,6264.0,17023.0,2997.0,7.76566757493188,7.901907356948229,7.220708446866485,8.174386920980927,5.313351498637602
31309,84071.0,82810.0,31241.0,82427.0,30290.0,43.05177111716621,44.141689373297005,44.4141689373297,44.27792915531335,48.09264305177112
31312,101521.0,100627.0,35138.0,100085.0,16611.0,53.13351498637602,53.678474114441414,50.95367847411444,53.54223433242507,25.204359673024523
31313,440734.0,425152.0,158534.0,419758.0,135374.0,99.1825613079019,99.1825613079019,99.04632152588556,99.1825613079019,98.77384196185287
31314,41894.0,38764.0,13556.0,37418.0,12109.0,17.57493188010899,16.893732970027248,15.39509536784741,16.4850136239782,19.346049046321525
31315,52904.0,49812.0,16905.0,47829.0,15938.0,24.114441416893733,23.569482288828336,21.525885558583106,22.47956403269755,24.38692098092643
31316,190135.0,184574.0,69121.0,183526.0,48654.0,77.3841961852861,77.9291553133515,77.3841961852861,77.9291553133515,67.43869209809264
31318,14214.0,14088.0,4922.0,14070.0,1732.0,5.994550408719346,6.130790190735695,5.722070844686648,6.130790190735695,3.2697547683923704
31320,133168.0,130702.0,49224.0,129917.0,45800.0,64.30517711171662,65.39509536784742,65.53133514986376,65.39509536784742,64.57765667574932
31321,17180.0,17051.0,6264.0,17023.0,2997.0,7.76566757493188,7.901907356948229,7.220708446866485,8.174386920980927,5.313351498637602
31322,96061.0,87215.0,30884.0,85536.0,38075.0,50.40871934604905,47.82016348773842,43.73297002724796,46.86648501362398,54.49591280653951
31323,219269.0,215947.0,81742.0,214945.0,67160.0,81.19891008174388,82.56130790190736,82.28882833787466,82.56130790190736,79.70027247956403
31324,23905.0,23793.0,8070.0,23061.0,5154.0,11.035422343324251,11.580381471389646,10.217983651226158,10.899182561307901,9.673024523160763
31326,66985.0,66313.0,23014.0,65939.0,10262.0,33.787465940054496,35.14986376021798,32.561307901907355,34.741144414168936,17.57493188010899
31327,17123.0,16568.0,6535.0,16568.0,6050.0,7.493188010899183,7.356948228882834,7.901907356948229,7.356948228882834,11.307901907356948
31328,3438.0,3328.0,1406.0,3328.0,107.0,0.4087193460490463,0.9536784741144414,1.0899182561307903,1.0899182561307903,0.0
31329,60867.0,60394.0,21307.0,60283.0,11823.0,29.70027247956403,30.92643051771117,28.201634877384198,30.92643051771117,18.93732970027248
31331,53577.0,52600.0,20415.0,52561.0,17113.0,24.931880108991827,26.158038147138964,27.384196185286104,26.294277929155314,25.749318801089917
31401,244955.0,232066.0,92966.0,230299.0,100242.0,85.96730245231608,85.83106267029973,87.05722070844686,85.69482288828338,94.4141689373297
31404,138285.0,128092.0,50250.0,126327.0,66340.0,65.66757493188011,64.30517711171662,65.9400544959128,64.03269754768392,79.15531335149863
31405,116408.0,108812.0,44145.0,107001.0,65508.0,58.71934604904632,57.62942779291553,61.03542234332425,56.67574931880109,78.61035422343325
31406,137879.0,127230.0,47090.0,126187.0,51304.0,65.53133514986376,64.03269754768392,63.62397820163488,63.89645776566758,70.43596730245231
31407,51103.0,46961.0,17047.0,46786.0,21580.0,23.160762942779293,21.934604904632153,21.798365122615802,21.934604904632153,32.15258855585831
31408,114245.0,108477.0,41339.0,107255.0,51483.0,57.62942779291553,57.084468664850135,58.44686648501362,56.94822888283379,70.57220708446866
31409,5983.0,3606.0,1234.0,3296.0,3576.0,2.043596730245232,1.0899182561307903,0.9536784741144414,0.9536784741144414,6.67574931880109
31410,23777.0,23703.0,9770.0,23603.0,2900.0,10.762942779291553,11.444141689373296,12.670299727520437,11.580381471389646,4.9046321525885554
31411,8003.0,7956.0,3735.0,7956.0,307.0,3.4059945504087192,3.678474114441417,4.223433242506812,3.678474114441417,0.2724795640326976
31415,122245.0,115703.0,45068.0,114774.0,53783.0,61.171662125340596,59.80926430517711,61.716621253406,59.536784741144416,72.75204359673025
31419,96207.0,89513.0,32534.0,86961.0,42996.0,50.54495912806539,49.31880108991825,47.13896457765667,47.956403269754766,60.762942779291556
31501,279214.0,264329.0,102750.0,263909.0,118443.0,89.78201634877384,89.50953678474114,90.19073569482289,89.50953678474114,96.86648501362397
31503,325294.0,305852.0,118484.0,305421.0,113065.0,94.6866485013624,94.4141689373297,95.09536784741144,94.55040871934605,96.18528610354224
31510,382900.0,369910.0,139171.0,369270.0,94984.0,97.82016348773843,97.95640326975477,97.95640326975477,97.95640326975477,91.82561307901908
31512,87175.0,85068.0,31395.0,85014.0,22550.0,45.91280653950954,46.049046321525886,44.9591280653951,46.45776566757493,33.92370572207084
31513,368408.0,343329.0,132304.0,342829.0,134331.0,97.41144414168937,97.27520435967303,97.27520435967303,97.27520435967303,98.6376021798365
31516,298533.0,288892.0,110255.0,288822.0,82824.0,92.77929155313352,93.05177111716621,93.05177111716621,93.05177111716621,87.73841961852861
31518,177511.0,173004.0,65868.0,172954.0,61875.0,75.06811989100818,75.61307901907357,75.20435967302453,75.61307901907357,76.43051771117166
31519,289952.0,278810.0,104773.0,278387.0,77183.0,91.28065395095368,91.14441416893733,90.73569482288828,91.14441416893733,85.28610354223433
31520,121168.0,113478.0,46202.0,113369.0,48343.0,60.8991825613079,58.71934604904632,62.94277929155314,58.71934604904632,66.62125340599455
31522,91312.0,86513.0,35200.0,86441.0,17819.0,48.63760217983651,47.41144414168937,51.08991825613079,47.54768392370572,26.158038147138964
31523,68292.0,63169.0,25123.0,62982.0,21929.0,34.60490463215259,32.9700272479564,35.28610354223433,32.9700272479564,32.69754768392371
31524,11973.0,11688.0,4148.0,11680.0,3156.0,4.9046321525885554,4.9046321525885554,4.359673024523161,4.9046321525885554,5.722070844686648
31525,90046.0,84046.0,33417.0,83943.0,32853.0,47.002724795640326,44.9591280653951,48.50136239782017,44.9591280653951,50.40871934604905
31527,23826.0,22062.0,8432.0,21943.0,7296.0,10.899182561307901,10.217983651226158,10.626702997275205,10.217983651226158,13.896457765667575
31532,91169.0,88267.0,34068.0,88239.0,24270.0,48.36512261580381,48.77384196185286,50.13623978201635,48.91008174386921,38.96457765667575
31533,356772.0,336882.0,123683.0,333924.0,117094.0,96.86648501362397,96.45776566757493,96.04904632152588,96.32152588555859,96.45776566757493
31535,174755.0,160317.0,58219.0,158358.0,63330.0,74.52316076294278,72.6158038147139,70.84468664850137,72.0708446866485,77.11171662125341
31537,140979.0,137202.0,50969.0,136759.0,36167.0,66.07629427792915,66.7574931880109,66.89373297002724,66.62125340599455,53.13351498637602
31539,296917.0,285856.0,109034.0,285741.0,84962.0,92.50681198910081,92.77929155313352,92.64305177111717,92.77929155313352,88.28337874659401
31542,91169.0,88267.0,34068.0,88239.0,24270.0,48.36512261580381,48.77384196185286,50.13623978201635,48.91008174386921,38.96457765667575
31543,274970.0,265617.0,100249.0,265327.0,78321.0,89.50953678474114,89.64577656675749,89.50953678474114,89.64577656675749,85.69482288828338
31544,126729.0,119268.0,45561.0,118940.0,49606.0,61.98910081743869,61.171662125340596,61.98910081743869,61.171662125340596,68.66485013623978
31545,357712.0,346823.0,129909.0,345535.0,106123.0,97.00272479564033,97.41144414168937,97.13896457765668,97.41144414168937,95.36784741144415
31546,155381.0,147326.0,55259.0,147105.0,53564.0,69.20980926430518,69.07356948228883,68.93732970027249,69.07356948228883,72.47956403269755
31547,56702.0,51028.0,19399.0,50750.0,19116.0,27.247956403269754,24.795640326975477,24.795640326975477,24.795640326975477,28.337874659400544
31548,123676.0,121813.0,45762.0,119167.0,52211.0,61.444141689373296,61.85286103542234,62.39782016348774,61.444141689373296,71.52588555858311
31549,117403.0,107383.0,41714.0,107263.0,40110.0,59.12806539509537,56.67574931880109,58.71934604904632,57.084468664850135,56.67574931880109
31550,91132.0,85493.0,32559.0,85226.0,37492.0,47.41144414168937,46.321525885558586,47.275204359673026,46.73024523160763,54.223433242506815
31551,186218.0,181287.0,67243.0,180780.0,47986.0,76.70299727520435,76.70299727520435,76.15803814713897,76.70299727520435,66.4850136239782
31552,288870.0,269454.0,102864.0,268453.0,94322.0,90.87193460490464,90.05449591280654,90.32697547683924,90.19073569482289,91.41689373297002
31553,225357.0,219195.0,83149.0,219164.0,59723.0,82.6975476839237,83.10626702997276,83.2425068119891,83.10626702997276,75.61307901907357
31554,300815.0,282650.0,105043.0,280378.0,86815.0,92.91553133514986,92.23433242506812,90.87193460490464,91.82561307901908,88.96457765667574
31555,426875.0,407001.0,153886.0,405749.0,137008.0,98.91008174386921,98.91008174386921,98.91008174386921,98.91008174386921,99.04632152588556
31556,76607.0,72113.0,27177.0,72087.0,19392.0,39.509536784741144,38.69209809264305,39.509536784741144,38.828337874659404,29.155313351498638
31557,287964.0,279942.0,106117.0,279900.0,81226.0,90.59945504087193,91.28065395095368,91.41689373297002,91.55313351498637,86.78474114441417
31558,141509.0,135207.0,51713.0,132684.0,58976.0,66.4850136239782,66.2125340599455,67.3024523160763,66.07629427792915,75.20435967302453
31560,157185.0,152737.0,56446.0,152195.0,41945.0,69.48228882833787,70.70844686648502,69.61852861035422,70.84468664850137,59.12806539509537
31561,26320.0,22160.0,9209.0,22145.0,8017.0,12.26158038147139,10.490463215258856,11.716621253405995,10.490463215258856,15.39509536784741
31562,54906.0,54447.0,19911.0,54384.0,11247.0,26.294277929155314,27.111716621253407,25.749318801089917,27.111716621253407,18.392370572207085
31563,238262.0,220804.0,85115.0,220402.0,92821.0,84.74114441416894,83.65122615803814,84.19618528610354,83.7874659400545,90.32697547683924
31565,53588.0,51611.0,19151.0,51608.0,12781.0,25.61307901907357,25.749318801089917,24.38692098092643,25.749318801089917,21.25340599455041
31566,100433.0,94175.0,35609.0,94030.0,26688.0,52.58855585831063,50.68119891008175,52.17983651226158,50.68119891008175,43.18801089918256
31567,54906.0,54447.0,19911.0,54384.0,11247.0,26.294277929155314,27.111716621253407,25.749318801089917,27.111716621253407,18.392370572207085
31568,53588.0,51611.0,19151.0,51608.0,12781.0,25.61307901907357,25.749318801089917,24.38692098092643,25.749318801089917,21.25340599455041
31569,87391.0,85591.0,31818.0,85151.0,23386.0,46.049046321525886,46.59400544959128,45.91280653950954,46.59400544959128,36.37602179836512
31601,145359.0,134026.0,50644.0,132824.0,69855.0,67.57493188010899,66.07629427792915,66.34877384196186,66.2125340599455,80.38147138964578
31602,388642.0,374306.0,142678.0,369664.0,144566.0,98.09264305177112,98.09264305177112,98.09264305177112,98.09264305177112,99.1825613079019
31605,150770.0,143370.0,51281.0,140369.0,62216.0,68.66485013623978,68.39237057220708,67.02997275204359,67.84741144414168,76.70299727520435
31606,65336.0,61072.0,21726.0,60888.0,28251.0,31.743869209809265,31.47138964577657,29.155313351498638,31.33514986376022,45.095367847411445
31620,298533.0,288892.0,110255.0,288822.0,82824.0,92.77929155313352,93.05177111716621,93.05177111716621,93.05177111716621,87.73841961852861
31622,315342.0,305465.0,114332.0,304287.0,93793.0,94.141689373297,94.141689373297,93.8692098092643,94.141689373297,91.14441416893733
31623,105618.0,101970.0,37313.0,101463.0,25314.0,54.49591280653951,54.904632152588555,54.08719346049046,54.76839237057221,41.14441416893733
31624,283320.0,269564.0,101229.0,267814.0,90785.0,90.05449591280654,90.19073569482289,89.64577656675749,89.9182561307902,89.9182561307902
31625,91169.0,88267.0,34068.0,88239.0,24270.0,48.36512261580381,48.77384196185286,50.13623978201635,48.91008174386921,38.96457765667575
31626,184916.0,181833.0,69436.0,181749.0,59696.0,76.15803814713897,76.97547683923706,77.65667574931881,77.24795640326975,75.47683923705722
31627,50157.0,49195.0,19080.0,49179.0,16490.0,22.888283378746593,23.29700272479564,23.705722070844686,23.43324250681199,25.068119891008173
31629,111798.0,110115.0,41834.0,110073.0,37239.0,56.81198910081744,58.038147138964575,58.85558583106267,58.038147138964575,54.08719346049046
31630,191760.0,186199.0,69743.0,185151.0,48932.0,77.65667574931881,78.06539509536785,78.06539509536785,78.06539509536785,67.84741144414168
31631,152674.0,148224.0,56438.0,147680.0,42913.0,68.93732970027249,69.34604904632153,69.48228882833787,69.20980926430518,60.6267029972752
31632,129449.0,126574.0,46734.0,124737.0,38453.0,62.94277929155314,63.76021798365122,63.35149863760218,63.079019073569484,55.0408719346049
31634,190135.0,184574.0,69121.0,183526.0,48654.0,77.3841961852861,77.9291553133515,77.3841961852861,77.9291553133515,67.43869209809264
